,id,host_id,host_since,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,bedrooms,beds,bed_type,price,availability_365
32828,28781373,5188470,2013-02-22,f,1.0,t,Flatbush,Brooklyn,40.6437,-73.95973000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$65.00,3
32847,28803718,62776991,2016-03-13,f,1.0,t,Sunset Park,Brooklyn,40.66323,-73.99573000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,11
32851,28811363,42561290,2015-08-26,f,3.0,t,East New York,Brooklyn,40.661970000000004,-73.86794,t,House,Private room,1.0,1.0,Real Bed,$30.00,278
32867,28834703,217432173,2018-09-26,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68085,-73.94354,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,270
32872,28838614,73638523,2016-05-23,t,1.0,t,Queens Village,Queens,40.72085,-73.7496,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$68.00,266
32873,28838673,290055,2010-11-17,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68523,-73.93833000000001,t,Guest suite,Entire home/apt,2.0,2.0,Real Bed,$290.00,153
32874,28838780,65826607,2016-04-04,f,1.0,t,Downtown Brooklyn,Brooklyn,40.69632,-73.98454,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$90.00,1
32875,28838875,1228328,2011-09-30,t,1.0,t,Downtown Brooklyn,Brooklyn,40.69769,-73.98385999999999,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$250.00,0
32879,28841259,21058022,2014-09-07,f,3.0,t,Williamsburg,Brooklyn,40.70779,-73.94714,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,28
32883,28846489,40529301,2015-08-04,f,2.0,t,Fort Greene,Brooklyn,40.69617,-73.97456,t,Apartment,Private room,1.0,1.0,Real Bed,$89.00,92
32886,28856920,4722955,2013-01-16,f,1.0,t,Financial District,Manhattan,40.70665,-74.01503000000001,t,Condominium,Entire home/apt,1.0,2.0,Real Bed,$180.00,263
32900,28869774,19874189,2014-08-12,t,1.0,t,Williamsburg,Brooklyn,40.71598,-73.943,t,Apartment,Entire home/apt,1.0,0.0,Real Bed,$160.00,21
32907,28885996,70922580,2016-05-08,f,1.0,t,Harlem,Manhattan,40.81759,-73.93724,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
32913,28890854,24664961,2014-12-09,f,1.0,t,Astoria,Queens,40.76515,-73.92657,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,56
32924,28896237,96379938,2016-09-23,t,2.0,t,East Flatbush,Brooklyn,40.65358,-73.94965,t,Apartment,Private room,1.0,2.0,Real Bed,$99.00,50
32928,28901045,2065453,2012-04-03,t,3.0,t,Crown Heights,Brooklyn,40.67618,-73.95607,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,48
32934,28909110,10218689,2013-11-23,f,1.0,t,Crown Heights,Brooklyn,40.67088,-73.95128000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$90.00,0
32942,28911924,40245658,2015-08-02,f,2.0,t,Hell's Kitchen,Manhattan,40.7617,-73.98881999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,143
32944,28912493,22210080,2014-10-06,t,1.0,t,Theater District,Manhattan,40.761559999999996,-73.98543000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$199.00,20
32945,28912768,10448306,2013-12-05,f,1.0,t,Williamsburg,Brooklyn,40.718140000000005,-73.95517,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$180.00,0
32946,28912811,27922078,2015-02-17,f,1.0,t,Crown Heights,Brooklyn,40.675,-73.9422,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$65.00,0
32950,28914172,63053813,2016-03-15,f,1.0,t,Prospect-Lefferts Gardens,Brooklyn,40.663109999999996,-73.95806,t,Apartment,Private room,1.0,0.0,Real Bed,$50.00,89
32964,28931117,13027278,2014-03-11,f,1.0,t,Hell's Kitchen,Manhattan,40.75927,-73.9939,t,Condominium,Entire home/apt,1.0,1.0,Real Bed,$151.00,0
32968,28933107,1810885,2012-02-26,f,3.0,t,East Village,Manhattan,40.72522,-73.97785999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,89
32971,28933616,526744,2011-04-21,f,1.0,t,Chinatown,Manhattan,40.71614,-73.99085,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$250.00,0
32972,28935673,720510,2011-06-19,t,1.0,t,Bushwick,Brooklyn,40.702740000000006,-73.92598000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$100.00,179
32975,28937536,70636634,2016-05-06,f,1.0,t,Sunset Park,Brooklyn,40.664609999999996,-73.99506,t,Apartment,Entire home/apt,1.0,0.0,Real Bed,$220.00,5
32980,28940025,2780938,2012-06-29,t,1.0,t,City Island,Bronx,40.84802,-73.78963,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$84.00,360
32982,28940496,130972997,2017-05-18,f,2.0,t,Crown Heights,Brooklyn,40.67387,-73.93944,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,188
32984,28940952,8518665,2013-08-29,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69246,-73.95863,t,House,Private room,1.0,1.0,Real Bed,$48.00,11
32988,28941808,8518665,2013-08-29,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69339,-73.95881,t,House,Private room,1.0,1.0,Real Bed,$50.00,21
33001,28958325,9187405,2013-10-02,f,1.0,t,Midtown,Manhattan,40.76488,-73.9806,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,0
33004,28959608,5085951,2013-02-14,f,1.0,t,Park Slope,Brooklyn,40.67702,-73.97907,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,337
33007,28961085,51385941,2015-12-15,f,1.0,t,Midtown,Manhattan,40.75417,-73.96437,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$175.00,0
33009,28961919,218301609,2018-10-01,t,1.0,t,Hollis,Queens,40.70864,-73.76683,t,Bed and breakfast,Private room,2.0,1.0,Real Bed,$65.00,170
33016,28965064,1093167,2011-08-31,f,1.0,t,Crown Heights,Brooklyn,40.68076,-73.96415,t,Condominium,Entire home/apt,1.0,1.0,Real Bed,$150.00,0
33017,28965609,96479013,2016-09-23,t,3.0,t,Bedford-Stuyvesant,Brooklyn,40.694759999999995,-73.94821,t,Apartment,Private room,1.0,1.0,Real Bed,$82.00,89
33020,28967484,34125495,2015-05-24,f,1.0,t,Bushwick,Brooklyn,40.68893,-73.90984,t,Apartment,Private room,1.0,1.0,Real Bed,$39.00,50
33027,28978145,218417996,2018-10-02,t,1.0,t,Fort Greene,Brooklyn,40.689040000000006,-73.97269,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$210.00,173
33028,28978328,43531190,2015-09-06,f,1.0,t,East Harlem,Manhattan,40.79701,-73.93709,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,365
33034,28980678,20311036,2014-08-20,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68193,-73.93569000000001,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$150.00,322
33035,28981827,7021189,2013-06-20,f,1.0,t,Chelsea,Manhattan,40.74463,-73.9923,t,Condominium,Entire home/apt,1.0,1.0,Real Bed,$200.00,0
33036,28982498,14628780,2014-04-23,t,2.0,t,Upper West Side,Manhattan,40.77084,-73.98151999999999,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$499.00,9
33042,28986154,67987135,2016-04-19,f,13.0,t,Bedford-Stuyvesant,Brooklyn,40.69295,-73.93875,t,Townhouse,Entire home/apt,2.0,2.0,Real Bed,$139.00,261
33043,28986535,96864161,2016-09-26,f,57.0,t,Bushwick,Brooklyn,40.68365,-73.90517,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$129.00,147
33048,28989889,211638781,2018-08-25,f,1.0,t,Belmont,Bronx,40.853359999999995,-73.88549,t,Apartment,Private room,1.0,2.0,Real Bed,$65.00,68
33060,29004967,14453908,2014-04-18,f,1.0,t,Williamsburg,Brooklyn,40.70946,-73.94966,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$85.00,0
33067,29012098,24283455,2014-11-29,t,2.0,t,Gravesend,Brooklyn,40.59075,-73.98359,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,90
33069,29014353,393107,2011-02-15,f,1.0,t,Carroll Gardens,Brooklyn,40.68035,-73.99611,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,2
33070,29015079,218689235,2018-10-03,t,1.0,t,Williamsburg,Brooklyn,40.71441,-73.95229,t,Condominium,Entire home/apt,1.0,2.0,Real Bed,$125.00,91
33071,29016055,15336905,2014-05-10,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68868,-73.93486999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$43.00,130
33074,29016907,155152907,2017-10-18,t,2.0,t,St. Albans,Queens,40.70459,-73.76271,t,House,Private room,1.0,1.0,Real Bed,$45.00,270
33075,29025649,57699301,2016-02-07,f,1.0,t,Sunset Park,Brooklyn,40.63902,-74.01836999999999,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$100.00,124
33076,29025777,5563142,2013-03-21,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.679970000000004,-73.94998000000001,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$100.00,25
33083,29034190,9808458,2013-11-04,f,5.0,t,Kingsbridge,Bronx,40.87072,-73.89974000000001,t,House,Private room,1.0,1.0,Real Bed,$70.00,365
33085,29035989,215778245,2018-09-16,t,6.0,t,Corona,Queens,40.73894,-73.86477,t,Apartment,Shared room,1.0,2.0,Real Bed,$40.00,350
33087,29037043,96479013,2016-09-23,t,3.0,t,Bedford-Stuyvesant,Brooklyn,40.69402,-73.94679000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$72.00,84
33088,29037141,44260966,2015-09-15,f,8.0,t,Soundview,Bronx,40.83144,-73.86639,t,House,Private room,1.0,1.0,Real Bed,$38.00,2
33093,29038655,6586697,2013-05-26,t,3.0,t,Astoria,Queens,40.76696,-73.91108,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,39
33098,29054423,79499558,2016-06-23,t,4.0,t,Jackson Heights,Queens,40.75346,-73.88396999999999,t,Townhouse,Private room,1.0,2.0,Real Bed,$78.00,179
33110,29059870,201813482,2018-07-12,f,5.0,t,Bushwick,Brooklyn,40.706520000000005,-73.91784,t,House,Shared room,1.0,1.0,Real Bed,$25.00,35
33113,29060585,201813482,2018-07-12,f,5.0,t,Bushwick,Brooklyn,40.70431,-73.91584,t,House,Shared room,1.0,1.0,Real Bed,$25.00,38
33122,29074233,49745989,2015-11-23,t,3.0,t,Crown Heights,Brooklyn,40.67175,-73.9436,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$80.00,44
33123,29075468,58658843,2016-02-14,t,4.0,t,Williamsburg,Brooklyn,40.71168,-73.95626,t,Apartment,Private room,1.0,1.0,Real Bed,$67.00,21
33124,29075705,58658843,2016-02-14,t,4.0,t,Williamsburg,Brooklyn,40.70987,-73.95818,t,Apartment,Private room,1.0,1.0,Real Bed,$66.00,26
33126,29077027,13832446,2014-04-02,f,1.0,t,Bushwick,Brooklyn,40.70551,-73.92599,t,Apartment,Entire home/apt,3.0,2.0,Real Bed,$115.00,0
33129,29079293,48806776,2015-11-11,t,1.0,t,Carroll Gardens,Brooklyn,40.68132,-73.99169,t,House,Entire home/apt,1.0,3.0,Real Bed,$200.00,134
33130,29079699,8597272,2013-09-02,f,1.0,t,Hell's Kitchen,Manhattan,40.764790000000005,-73.98831,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$200.00,0
33139,29082508,8119708,2013-08-12,t,3.0,t,Midwood,Brooklyn,40.62795,-73.96281,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$135.00,89
33142,29090040,21339635,2014-09-14,f,1.0,t,Upper West Side,Manhattan,40.77708,-73.98791,t,Condominium,Entire home/apt,1.0,1.0,Real Bed,$138.00,0
33146,29096295,5953382,2013-04-16,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.691959999999995,-73.95969000000001,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$100.00,0
33149,29097320,11854642,2014-02-02,f,1.0,t,West Village,Manhattan,40.73255,-74.00173000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$157.00,0
33162,29104786,16965783,2014-06-18,f,1.0,t,Harlem,Manhattan,40.82452,-73.94426999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$56.00,145
33169,29119411,56648414,2016-01-29,f,1.0,t,East Village,Manhattan,40.72759,-73.98786,t,Apartment,Entire home/apt,1.0,0.0,Real Bed,$125.00,4
33170,29120854,2604247,2012-06-11,f,1.0,t,Bushwick,Brooklyn,40.70426,-73.91308000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,0
33176,29126674,5759665,2013-04-03,f,1.0,t,Bushwick,Brooklyn,40.70752,-73.92217,t,Loft,Entire home/apt,1.0,0.0,Real Bed,$120.00,0
33184,29132322,895135,2011-07-30,f,3.0,t,Williamsburg,Brooklyn,40.70717,-73.94622,t,Apartment,Entire home/apt,3.0,3.0,Real Bed,$95.00,364
33188,29133348,72006801,2016-05-14,f,1.0,t,Ridgewood,Queens,40.70208,-73.91125,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
33201,29149612,21030441,2014-09-07,t,1.0,t,Astoria,Queens,40.768359999999994,-73.91506,t,Apartment,Private room,1.0,1.0,Real Bed,$87.00,286
33207,29152795,201813482,2018-07-12,f,5.0,t,Bushwick,Brooklyn,40.70442,-73.91707,t,House,Shared room,1.0,1.0,Real Bed,$25.00,33
33212,29155787,21686560,2014-09-23,t,2.0,t,Upper East Side,Manhattan,40.7756,-73.94618,t,Apartment,Private room,1.0,1.0,Real Bed,$91.00,172
33218,29158689,41209536,2015-08-11,t,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69732,-73.93684,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$125.00,346
33219,29159920,219738858,2018-10-09,t,5.0,t,Lower East Side,Manhattan,40.72074,-73.98487,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$195.00,86
33225,29168569,26377263,2015-01-19,f,50.0,t,East Flatbush,Brooklyn,40.65385,-73.93656999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$53.00,310
33226,29170235,26377263,2015-01-19,f,50.0,t,East Flatbush,Brooklyn,40.65405,-73.93656999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$53.00,276
33229,29173351,62167677,2016-03-08,f,2.0,t,East Village,Manhattan,40.72784,-73.98473,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
33232,29180192,36342719,2015-06-21,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.69144,-73.93139000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
33237,29181842,46589590,2015-10-14,f,1.0,t,East Village,Manhattan,40.72449,-73.98384,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$114.00,4
33258,29202087,8917825,2013-09-18,t,1.0,t,Greenpoint,Brooklyn,40.720040000000004,-73.95424,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$199.00,0
33270,29213886,7956889,2013-08-05,t,1.0,t,Bushwick,Brooklyn,40.68864,-73.91295,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$96.00,0
33287,29230470,219738858,2018-10-09,t,5.0,t,Stuyvesant Town,Manhattan,40.730920000000005,-73.98146,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$200.00,155
33290,29231876,42153340,2015-08-21,f,2.0,t,Greenpoint,Brooklyn,40.72291,-73.9487,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$122.00,341
33291,29231943,7556128,2013-07-17,t,1.0,t,East Village,Manhattan,40.72762,-73.98118000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,0
33292,29232638,167636238,2018-01-13,f,7.0,t,Cypress Hills,Brooklyn,40.68205,-73.8822,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$90.00,179
33301,29237692,24000784,2014-11-21,f,5.0,t,Sunset Park,Brooklyn,40.64513,-74.01279,t,Apartment,Private room,1.0,2.0,Real Bed,$45.00,90
33308,29242098,41945759,2015-08-19,f,1.0,t,Washington Heights,Manhattan,40.85671,-73.92735,t,Apartment,Private room,1.0,1.0,Real Bed,$165.00,0
33309,29242564,93732420,2016-09-05,t,2.0,t,Astoria,Queens,40.76412,-73.92185,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,54
33310,29242599,7138174,2013-06-26,t,1.0,t,Upper East Side,Manhattan,40.78537,-73.95036999999999,t,Condominium,Entire home/apt,3.0,4.0,Real Bed,$500.00,68
33316,29256134,8730700,2013-09-09,f,2.0,t,Brooklyn Heights,Brooklyn,40.69863,-73.9937,t,Apartment,Entire home/apt,1.0,0.0,Real Bed,$120.00,3
33321,29256968,85221704,2016-07-22,f,2.0,t,Harlem,Manhattan,40.83096,-73.95016,t,Apartment,Private room,1.0,1.0,Real Bed,$89.00,0
33326,29259580,3292437,2012-08-17,t,1.0,t,Midtown,Manhattan,40.75228,-73.9695,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$250.00,0
33333,29269102,158406020,2017-11-12,t,3.0,t,East Flatbush,Brooklyn,40.65105,-73.93034,t,House,Private room,1.0,2.0,Real Bed,$47.00,89
33341,29281115,38503320,2015-07-14,t,1.0,t,Greenpoint,Brooklyn,40.72637,-73.95248000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$95.00,131
33344,29282185,96222132,2016-09-21,f,4.0,t,Sunset Park,Brooklyn,40.65595,-74.00274,t,Apartment,Shared room,1.0,1.0,Real Bed,$45.00,124
33346,29285414,9147223,2013-09-30,t,1.0,t,Harlem,Manhattan,40.80106,-73.94764,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,354
33352,29295665,3053587,2012-07-25,f,1.0,t,Midtown,Manhattan,40.76531,-73.9789,t,Hotel,Private room,1.0,1.0,Real Bed,$350.00,0
33353,29298335,120431726,2017-03-12,f,3.0,t,Greenpoint,Brooklyn,40.72097,-73.94051999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$99.00,0
33354,29299404,13646328,2014-03-28,t,1.0,t,Upper West Side,Manhattan,40.79954,-73.96263,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$125.00,0
33355,29299470,23196609,2014-10-31,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69341,-73.94176999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,49
33358,29302018,93732420,2016-09-05,t,2.0,t,Astoria,Queens,40.76363,-73.92178,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$90.00,0
33359,29303036,838325,2011-07-19,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69368,-73.93403,t,Apartment,Private room,1.0,1.0,Real Bed,$98.00,164
33367,29307957,20976078,2014-09-05,t,1.0,t,Crown Heights,Brooklyn,40.67516,-73.95416,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,0
33378,29320258,89339003,2016-08-11,f,1.0,t,Bushwick,Brooklyn,40.7027,-73.91429000000001,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,76
33382,29328939,220149091,2018-10-11,f,5.0,t,Bedford-Stuyvesant,Brooklyn,40.69397,-73.94921,t,Apartment,Private room,1.0,3.0,Real Bed,$70.00,345
33385,29331258,178826661,2018-03-16,f,2.0,t,Williamsburg,Brooklyn,40.70635,-73.94655999999999,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,0
33388,29332188,439827,2011-03-13,f,2.0,t,Greenpoint,Brooklyn,40.73038,-73.95221,t,Apartment,Entire home/apt,4.0,4.0,Real Bed,$250.00,0
33391,29333330,7389707,2013-07-10,t,2.0,t,Washington Heights,Manhattan,40.84539,-73.93968000000001,t,Apartment,Shared room,1.0,1.0,Real Bed,$40.00,0
33392,29333400,331328,2010-12-31,f,3.0,t,East Harlem,Manhattan,40.807590000000005,-73.94103,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$99.00,0
33393,29334325,24595747,2014-12-07,t,3.0,t,Upper West Side,Manhattan,40.779720000000005,-73.97870999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$97.00,0
33402,29338559,4666670,2013-01-11,f,12.0,t,Astoria,Queens,40.769020000000005,-73.91856,t,Apartment,Private room,1.0,0.0,Real Bed,$55.00,360
33406,29338819,119305261,2017-03-05,f,3.0,t,Flushing,Queens,40.763729999999995,-73.82904,t,Condominium,Entire home/apt,2.0,2.0,Real Bed,$188.00,81
33415,29351570,1810885,2012-02-26,f,3.0,t,East Village,Manhattan,40.726279999999996,-73.97981,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$199.00,300
33417,29356679,134170699,2017-06-08,f,3.0,t,Elmhurst,Queens,40.737559999999995,-73.87787,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,365
33432,29367388,17272284,2014-06-26,t,2.0,t,Upper East Side,Manhattan,40.7652,-73.95834,t,Apartment,Private room,1.0,1.0,Real Bed,$109.00,11
33434,29380907,179355129,2018-03-19,t,1.0,t,Dongan Hills,Staten Island,40.58303,-74.09271,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$85.00,260
33442,29384404,16098958,2014-05-28,f,100.0,t,Midtown,Manhattan,40.748290000000004,-73.98653,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$180.00,365
33452,29392426,4666670,2013-01-11,f,12.0,t,Astoria,Queens,40.77029,-73.91881,t,Apartment,Entire home/apt,1.0,0.0,Real Bed,$110.00,173
33456,29393808,17218010,2014-06-24,f,1.0,t,Chelsea,Manhattan,40.740109999999994,-73.99745,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$175.00,0
33465,29412375,3928437,2012-10-20,f,2.0,t,Clinton Hill,Brooklyn,40.68303,-73.95988,t,Apartment,Private room,1.0,1.0,Real Bed,$139.00,83
33486,29431974,76323622,2016-06-07,f,1.0,t,Nolita,Manhattan,40.723420000000004,-73.99408000000001,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$250.00,2
33487,29432994,1343352,2011-10-27,f,1.0,t,Upper West Side,Manhattan,40.7764,-73.98144,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$220.00,0
33493,29445977,23930728,2014-11-19,t,2.0,t,Harlem,Manhattan,40.81861,-73.94565,t,Condominium,Entire home/apt,2.0,5.0,Real Bed,$280.00,77
33495,29450310,8699249,2013-09-08,f,1.0,t,Park Slope,Brooklyn,40.67811,-73.97974,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,0
33496,29450700,63300613,2016-03-16,f,1.0,t,Washington Heights,Manhattan,40.84534,-73.93479,t,Apartment,Shared room,1.0,0.0,Real Bed,$125.00,128
33508,29457275,1710940,2012-02-06,f,1.0,t,Hell's Kitchen,Manhattan,40.761990000000004,-73.99253,t,Apartment,Private room,1.0,1.0,Real Bed,$62.00,238
33513,29459784,1453898,2011-11-29,f,4.0,t,Williamsburg,Brooklyn,40.711940000000006,-73.9668,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
33514,29459977,2154208,2012-04-16,t,1.0,t,Crown Heights,Brooklyn,40.67045,-73.95066,t,Guest suite,Private room,1.0,1.0,Real Bed,$50.00,0
33518,29461747,17813973,2014-07-08,f,1.0,t,Astoria,Queens,40.76276,-73.92508000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$86.00,0
33530,29481874,20310357,2014-08-20,f,2.0,t,Ditmars Steinway,Queens,40.77489,-73.9161,t,Apartment,Private room,1.0,1.0,Real Bed,$170.00,336
33533,29484503,4952877,2013-02-03,f,1.0,t,West Village,Manhattan,40.7374,-74.00409,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$255.00,0
33538,29488512,46296435,2015-10-11,f,1.0,t,Bushwick,Brooklyn,40.701370000000004,-73.93276999999999,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$225.00,0
33539,29489295,10113675,2013-11-19,f,1.0,t,Long Island City,Queens,40.75238,-73.93964,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$150.00,13
33541,29489824,10555698,2013-12-10,t,1.0,t,Park Slope,Brooklyn,40.67137,-73.98064000000001,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$200.00,3
33543,29490579,40529301,2015-08-04,f,2.0,t,Fort Greene,Brooklyn,40.69686,-73.97315,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,117
33544,29491140,910677,2011-08-02,t,1.0,t,Prospect Heights,Brooklyn,40.68014,-73.96539,t,Condominium,Entire home/apt,1.0,1.0,Real Bed,$150.00,322
33548,29492557,110366443,2017-01-07,f,1.0,t,Harlem,Manhattan,40.81296,-73.94216999999999,t,Apartment,Private room,1.0,1.0,Real Bed,$36.00,10
33549,29495273,818753,2011-07-14,f,1.0,t,NoHo,Manhattan,40.725840000000005,-73.99306,t,Apartment,Private room,2.0,2.0,Real Bed,$295.00,0
33551,29495933,7985095,2013-08-06,t,4.0,t,Hell's Kitchen,Manhattan,40.7639,-73.99083,t,Condominium,Entire home/apt,1.0,1.0,Real Bed,$345.00,133
33556,29508725,30346705,2015-03-31,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69206,-73.95997,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,63
33562,29513074,26600082,2015-01-23,f,1.0,t,Ridgewood,Queens,40.699729999999995,-73.90835,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,9
33566,29513629,781180,2011-07-05,f,1.0,t,Brooklyn Heights,Brooklyn,40.690329999999996,-73.9931,t,Apartment,Entire home/apt,1.0,0.0,Real Bed,$150.00,0
33576,29517601,222281153,2018-10-23,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.69853,-73.94736,t,Apartment,Private room,1.0,3.0,Real Bed,$65.00,362
33578,29517691,222281153,2018-10-23,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.69712,-73.94731999999999,t,Apartment,Private room,1.0,3.0,Real Bed,$52.00,325
33579,29517769,222281153,2018-10-23,f,3.0,t,Bedford-Stuyvesant,Brooklyn,40.696509999999996,-73.94763,t,Apartment,Private room,1.0,2.0,Real Bed,$62.00,363
33580,29517788,13102999,2014-03-13,t,1.0,t,Harlem,Manhattan,40.82827,-73.94256999999999,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$108.00,0
33585,29518861,14061862,2014-04-08,f,7.0,t,Bedford-Stuyvesant,Brooklyn,40.698159999999994,-73.94703,t,Apartment,Private room,1.0,3.0,Real Bed,$55.00,335
33586,29518961,14061862,2014-04-08,f,7.0,t,Bedford-Stuyvesant,Brooklyn,40.69746,-73.9454,t,Apartment,Private room,1.0,3.0,Real Bed,$55.00,361
33587,29519083,60525649,2016-02-26,t,1.0,t,Hell's Kitchen,Manhattan,40.75464,-73.99542,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,3
33590,29522531,14719992,2014-04-25,f,3.0,t,Cypress Hills,Brooklyn,40.679590000000005,-73.89209,t,Apartment,Private room,1.0,1.0,Real Bed,$31.00,206
33591,29528574,9601006,2013-10-23,t,1.0,t,Fort Greene,Brooklyn,40.695190000000004,-73.97202,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
33597,29535295,619942,2011-05-24,t,6.0,t,Cypress Hills,Brooklyn,40.68775,-73.87044,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$75.00,298
