,id,host_id,host_since,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,bedrooms,beds,bed_type,price,availability_365
7154,20885420,1788443,2012-02-21,f,1.0,t,Bushwick,Brooklyn,40.69842224605149,-73.93505398173302,t,In-law,Entire home/apt,1.0,3.0,Real Bed,$134.00,302
7157,16298529,30532557,2015-04-03,f,7.0,t,Bushwick,Brooklyn,40.697476593899395,-73.9324896458733,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,151
7158,14856742,26434803,2015-01-20,f,2.0,t,Bushwick,Brooklyn,40.69923889039516,-73.9126071850453,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,39
7159,11973139,52345532,2015-12-26,f,2.0,t,Bushwick,Brooklyn,40.6953367718219,-73.91328163798784,t,Apartment,Private room,1.0,1.0,Real Bed,$57.00,41
7160,3584528,11495235,2014-01-20,f,1.0,t,Bushwick,Brooklyn,40.70204198060979,-73.92109306195253,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$150.00,0
7161,7915596,2339049,2012-05-10,f,1.0,t,Bushwick,Brooklyn,40.699187460895295,-73.93818032599847,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,309
7162,17919742,8894559,2013-09-17,f,1.0,t,Bushwick,Brooklyn,40.701265125168796,-73.91764197495934,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$120.00,5
7163,12086985,5095576,2013-02-15,f,1.0,t,Bushwick,Brooklyn,40.70045212820799,-73.91672789728858,t,Apartment,Private room,1.0,1.0,Real Bed,$91.00,134
7164,306799,1577961,2012-01-07,f,1.0,t,Bushwick,Brooklyn,40.70792864140352,-73.91986841925427,t,Apartment,Private room,1.0,2.0,Real Bed,$65.00,319
7166,13528281,4128829,2012-11-12,f,2.0,t,Bushwick,Brooklyn,40.69030259097021,-73.92297614714215,t,Townhouse,Private room,1.0,1.0,Real Bed,$76.00,362
7168,14200676,309088,2010-12-04,t,1.0,t,Bushwick,Brooklyn,40.69633070440333,-73.92143091498951,t,Other,Entire home/apt,2.0,3.0,Real Bed,$150.00,297
7169,8809420,33899056,2015-05-21,f,1.0,t,Bushwick,Brooklyn,40.696085965644905,-73.92369178843467,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,276
7174,10153363,49924063,2015-11-26,f,3.0,t,Bushwick,Brooklyn,40.69443692581082,-73.91240312579724,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$185.00,361
7176,18655886,68017798,2016-04-20,f,1.0,t,Bushwick,Brooklyn,40.69803769612487,-73.91820253689264,t,Apartment,Private room,1.0,1.0,Real Bed,$44.00,0
7178,9874042,4498059,2012-12-26,f,1.0,t,Bushwick,Brooklyn,40.70419425111885,-73.92114321715863,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$185.00,0
7179,11971174,4411040,2012-12-15,f,1.0,t,Bushwick,Brooklyn,40.69668810713779,-73.92784697537188,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
7182,7498271,35819315,2015-06-14,f,2.0,t,Bushwick,Brooklyn,40.69592930280961,-73.92057203921942,t,Apartment,Entire home/apt,3.0,4.0,Real Bed,$172.00,253
7185,962045,5239845,2013-02-26,f,1.0,t,Bushwick,Brooklyn,40.69287605405008,-73.90374165620474,t,Apartment,Private room,1.0,1.0,Real Bed,$62.00,342
7186,13659198,8059211,2013-08-10,f,1.0,t,Bushwick,Brooklyn,40.69827954706218,-73.9320589279573,t,Loft,Private room,1.0,1.0,Real Bed,$120.00,0
7187,15378469,98279802,2016-10-05,f,1.0,t,Bushwick,Brooklyn,40.70034778080521,-73.9236644149975,t,Apartment,Private room,1.0,1.0,Real Bed,$48.00,0
7190,4768029,8678858,2013-09-06,f,1.0,t,Bushwick,Brooklyn,40.69224729276299,-73.92277342068006,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$175.00,0
7192,9758406,40886861,2015-08-08,f,2.0,t,Bushwick,Brooklyn,40.69165954934003,-73.9102547083628,t,Loft,Private room,1.0,1.0,Real Bed,$40.00,274
7195,14330038,8877881,2013-09-16,f,1.0,t,Bushwick,Brooklyn,40.696269137844794,-73.92718120771401,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,18
7198,19702498,5421054,2013-03-11,f,1.0,t,Bushwick,Brooklyn,40.70766249381485,-73.92168617328144,t,Loft,Entire home/apt,2.0,2.0,Real Bed,$130.00,0
7200,19179844,16540411,2014-06-08,f,2.0,t,Bushwick,Brooklyn,40.698325243316155,-73.92575196162446,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,120
7205,19965042,38645342,2015-07-16,f,8.0,t,Bushwick,Brooklyn,40.694149247469355,-73.92007054534635,t,Townhouse,Private room,1.0,2.0,Real Bed,$59.00,73
7207,18522181,106454216,2016-12-06,t,2.0,t,Bushwick,Brooklyn,40.68826830615142,-73.91815337309757,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$180.00,327
7210,17605947,18868607,2014-07-25,f,1.0,t,Bushwick,Brooklyn,40.700708419402815,-73.93000000764114,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$180.00,149
7211,8069765,42623155,2015-08-26,f,1.0,t,Bushwick,Brooklyn,40.7034290899537,-73.92537961843955,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
7212,10526335,13200818,2014-03-16,f,1.0,t,Bushwick,Brooklyn,40.699125248073955,-73.91813830763405,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
7213,2137714,1193933,2011-09-22,f,1.0,t,Bushwick,Brooklyn,40.683418659881646,-73.91016837665966,t,House,Entire home/apt,2.0,2.0,Real Bed,$195.00,0
7214,5031178,21721684,2014-09-24,f,1.0,t,Bushwick,Brooklyn,40.685936895098855,-73.90652782380619,t,Other,Entire home/apt,3.0,3.0,Real Bed,$184.00,312
7215,2432545,3053987,2012-07-25,f,2.0,t,Bushwick,Brooklyn,40.69110450273108,-73.92125289190813,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$79.00,270
7218,18915587,60626720,2016-02-27,f,1.0,t,Bushwick,Brooklyn,40.698113296484436,-73.9311049319966,t,Apartment,Private room,1.0,1.0,Real Bed,$43.00,0
7219,17211583,278393,2010-11-04,f,4.0,t,Bushwick,Brooklyn,40.69796141858668,-73.9240861617257,t,Apartment,Private room,1.0,1.0,Real Bed,$43.00,66
7221,18794969,4297106,2012-12-01,f,7.0,t,Bushwick,Brooklyn,40.690791544206654,-73.91630076319737,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$140.00,327
7223,1098863,2413714,2012-05-19,f,3.0,t,Bushwick,Brooklyn,40.69305373159785,-73.90398241113972,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$125.00,352
7224,11574674,61175876,2016-03-01,f,2.0,t,Bushwick,Brooklyn,40.69531058491766,-73.92248241101876,t,Townhouse,Entire home/apt,2.0,2.0,Real Bed,$148.00,311
7225,4758924,24555785,2014-12-06,f,1.0,t,Bushwick,Brooklyn,40.69684912165176,-73.92932654918297,t,Apartment,Private room,1.0,1.0,Real Bed,$73.00,0
7226,5758234,21823,2009-06-16,f,8.0,t,Bushwick,Brooklyn,40.687798895790465,-73.91452480584144,t,Apartment,Entire home/apt,3.0,5.0,Real Bed,$225.00,308
7228,16424802,51485102,2015-12-16,f,3.0,t,Bushwick,Brooklyn,40.69811162903714,-73.92577744516005,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$78.00,0
7230,19962915,7318348,2013-07-06,f,11.0,t,Bushwick,Brooklyn,40.707605099999924,-73.92017891932333,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,361
7232,18793315,1709876,2012-02-06,t,3.0,t,Bushwick,Brooklyn,40.70206853728729,-73.93027948760042,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$150.00,0
7235,444576,2008053,2012-03-26,t,2.0,t,Bushwick,Brooklyn,40.69435697038191,-73.92994861340837,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$185.00,102
7236,1101097,6048866,2013-04-22,f,1.0,t,Bushwick,Brooklyn,40.70034298303259,-73.93301465138579,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$200.00,358
7237,19176053,39808438,2015-07-28,f,4.0,t,Bushwick,Brooklyn,40.689474991091046,-73.915438812475,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,322
7240,7264560,37362312,2015-07-02,f,2.0,t,Bushwick,Brooklyn,40.69621827903163,-73.93394387696097,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
7247,13653647,79293619,2016-06-22,f,1.0,t,Bushwick,Brooklyn,40.70381424083556,-73.91922372775004,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
7249,13784393,80250518,2016-06-27,t,1.0,t,Bushwick,Brooklyn,40.696937240562995,-73.90689822302899,t,Apartment,Private room,1.0,1.0,Real Bed,$56.00,86
7254,1167009,489448,2011-04-06,f,2.0,t,Bushwick,Brooklyn,40.698824227990286,-73.93622422837194,t,Loft,Private room,1.0,2.0,Real Bed,$60.00,276
7255,1316691,3643261,2012-09-22,f,1.0,t,Bushwick,Brooklyn,40.700931406650035,-73.9291631417333,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$125.00,353
7256,13276288,2723661,2012-06-23,f,1.0,t,Bushwick,Brooklyn,40.69414998870836,-73.92987304911566,t,Loft,Private room,1.0,1.0,Real Bed,$45.00,0
7259,9737171,50238374,2015-11-30,f,1.0,t,Bushwick,Brooklyn,40.688041238950646,-73.91652091990193,t,Apartment,Private room,1.0,2.0,Real Bed,$53.00,287
7260,12231304,18287406,2014-07-17,f,1.0,t,Bushwick,Brooklyn,40.70306790447169,-73.91764784318327,t,Apartment,Private room,1.0,1.0,Real Bed,$51.00,0
7262,9219569,47672228,2015-10-29,f,1.0,t,Bushwick,Brooklyn,40.69063609269796,-73.92100174865169,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$125.00,0
7268,14979787,1015393,2011-08-24,f,14.0,t,Bushwick,Brooklyn,40.6999742908272,-73.92483421090529,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$140.00,4
7270,20746813,17572013,2014-07-02,f,1.0,t,Bushwick,Brooklyn,40.698811539535896,-73.91003208069739,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,54
7272,16392946,10057035,2013-11-16,f,1.0,t,Bushwick,Brooklyn,40.70413854478974,-73.92747450303035,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
7273,20615595,89108103,2016-08-10,f,1.0,t,Bushwick,Brooklyn,40.703139810158184,-73.92726032661676,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,175
7274,9880294,2569188,2012-06-07,f,1.0,t,Bushwick,Brooklyn,40.70021366181022,-73.94081248845143,t,Loft,Private room,1.0,1.0,Real Bed,$49.00,0
7276,11455372,16245414,2014-06-01,f,5.0,t,Bushwick,Brooklyn,40.69322390237023,-73.92377907565411,t,House,Private room,1.0,1.0,Real Bed,$300.00,0
7278,14979266,79360601,2016-06-22,f,1.0,t,Bushwick,Brooklyn,40.7009629886253,-73.93092230127678,t,Apartment,Private room,1.0,1.0,Real Bed,$110.00,19
7279,5804184,30112106,2015-03-27,f,1.0,t,Bushwick,Brooklyn,40.70032735156035,-73.93964165593837,t,Loft,Private room,1.0,1.0,Real Bed,$45.00,0
7280,20710877,6715433,2013-06-03,f,1.0,t,Bushwick,Brooklyn,40.696642758352276,-73.92708869677905,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,353
7281,12505108,23187052,2014-10-31,f,2.0,t,Bushwick,Brooklyn,40.702223298374456,-73.92367255562749,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,216
7285,17993218,121771826,2017-03-20,f,9.0,t,Bushwick,Brooklyn,40.6933242451056,-73.90510303970302,t,Apartment,Private room,1.0,3.0,Real Bed,$60.00,347
7286,21138939,56113781,2016-01-25,f,2.0,t,Bushwick,Brooklyn,40.687645805272886,-73.90821159595166,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,6
7289,12357598,15701649,2014-05-19,f,1.0,t,Bushwick,Brooklyn,40.68925441314942,-73.91769820366001,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,153
7290,9997702,5123299,2013-02-17,f,1.0,t,Bushwick,Brooklyn,40.703517397966095,-73.93103602829628,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
7291,19712687,11989253,2014-02-06,f,1.0,t,Bushwick,Brooklyn,40.701127754725434,-73.92298963529609,t,Loft,Private room,1.0,1.0,Real Bed,$60.00,0
7292,8686849,45604877,2015-10-02,f,1.0,t,Bushwick,Brooklyn,40.69540314175504,-73.92920755178207,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,185
7298,16141267,5187497,2013-02-22,f,2.0,t,Bushwick,Brooklyn,40.69010384265408,-73.91446726990242,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
7300,10390902,53495399,2016-01-05,f,1.0,t,Bushwick,Brooklyn,40.70526031233932,-73.9196390722214,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
7302,19270375,616390,2011-05-23,f,1.0,t,Bushwick,Brooklyn,40.696815576129715,-73.93189579155684,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$160.00,310
7306,9488762,3848874,2012-10-12,f,1.0,t,Bushwick,Brooklyn,40.704793456602395,-73.92053725795743,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$180.00,0
7308,2804065,14343538,2014-04-16,f,1.0,t,Bushwick,Brooklyn,40.700115920655776,-73.93062196690687,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,2
7309,20728631,72704875,2016-05-18,f,1.0,t,Bushwick,Brooklyn,40.699574043458156,-73.91752837812584,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,13
7311,11569227,1432593,2011-11-22,f,1.0,t,Bushwick,Brooklyn,40.70024489237863,-73.92055245817647,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$92.00,0
7313,18139702,122421797,2017-03-24,f,1.0,t,Bushwick,Brooklyn,40.68684959074996,-73.9074820018359,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$94.00,329
7317,9603611,47710992,2015-10-29,f,1.0,t,Bushwick,Brooklyn,40.70830693197646,-73.92095170034206,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$85.00,0
7319,11190701,1549512,2011-12-30,f,2.0,t,Bushwick,Brooklyn,40.6993112236642,-73.91602572970089,t,Apartment,Private room,1.0,1.0,Real Bed,$39.00,0
7320,17074689,13541700,2014-03-25,f,3.0,t,Bushwick,Brooklyn,40.700062362197954,-73.93887381244204,t,Apartment,Private room,2.0,2.0,Real Bed,$72.00,0
7322,13282385,18840786,2014-07-24,f,1.0,t,Bushwick,Brooklyn,40.69948912041093,-73.9262147191813,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$95.00,0
7324,2148025,9130465,2013-09-29,t,1.0,t,Bushwick,Brooklyn,40.69345687495183,-73.90764852947687,t,Bed & Breakfast,Entire home/apt,3.0,4.0,Real Bed,$235.00,299
7327,10520825,54242258,2016-01-11,f,1.0,t,Bushwick,Brooklyn,40.70206067480754,-73.92963633519813,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
7331,10011763,24190730,2014-11-26,f,1.0,t,Bushwick,Brooklyn,40.683530851995826,-73.90483662084968,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
7332,13026414,27016241,2015-01-31,f,1.0,t,Bushwick,Brooklyn,40.692495548828006,-73.90600515789761,t,Apartment,Private room,1.0,1.0,Real Bed,$79.00,0
7334,1475631,2015914,2012-03-27,f,8.0,t,Bushwick,Brooklyn,40.6878601211207,-73.91722091564664,t,Apartment,Private room,1.0,1.0,Real Bed,$59.00,270
7337,4244235,254846,2010-10-06,f,4.0,t,Bushwick,Brooklyn,40.688190367481496,-73.91597235021204,t,Apartment,Entire home/apt,5.0,6.0,Real Bed,$399.00,307
7338,9734950,50229413,2015-11-30,f,1.0,t,Bushwick,Brooklyn,40.700777918409315,-73.92292320506031,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,365
7340,9486961,49170998,2015-11-16,f,1.0,t,Bushwick,Brooklyn,40.70137650956712,-73.92167820925113,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
7341,19908178,104569137,2016-11-20,f,1.0,t,Bushwick,Brooklyn,40.69951193126383,-73.92100881018294,t,Apartment,Private room,1.0,1.0,Real Bed,$35.00,72
7342,2803080,966082,2011-08-13,f,1.0,t,Bushwick,Brooklyn,40.702067203254565,-73.93612725720047,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$69.00,0
7348,1885714,2673168,2012-06-18,t,1.0,t,Bushwick,Brooklyn,40.70343363246382,-73.91342543499883,t,Apartment,Private room,1.0,1.0,Real Bed,$52.00,275
7349,18908676,119170289,2017-03-04,f,2.0,t,Bushwick,Brooklyn,40.69500645327693,-73.92538168121865,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
7350,2524658,1091832,2011-08-31,f,1.0,t,Bushwick,Brooklyn,40.69727803105072,-73.93066494797927,t,Apartment,Entire home/apt,2.0,1.0,Real Bed,$119.00,315
7351,14140905,8133558,2013-08-13,f,1.0,t,Bushwick,Brooklyn,40.69492846598581,-73.92940374848148,t,Apartment,Private room,1.0,1.0,Real Bed,$38.00,0
7352,18253277,30943623,2015-04-10,f,1.0,t,Bushwick,Brooklyn,40.69708327140511,-73.91378814948908,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
7353,17860067,7573472,2013-07-18,f,1.0,t,Bushwick,Brooklyn,40.702190617602575,-73.93114867502972,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
7357,12764005,7465850,2013-07-13,t,2.0,t,Bushwick,Brooklyn,40.69760947816129,-73.92494728994204,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,326
7358,18272753,20175399,2014-08-17,f,1.0,t,Bushwick,Brooklyn,40.70765007144925,-73.92159185294967,t,Loft,Private room,1.0,1.0,Real Bed,$69.00,1
7361,11190698,58259133,2016-02-10,f,1.0,t,Bushwick,Brooklyn,40.687708728123106,-73.91720326520785,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$98.00,35
7363,1310672,2015914,2012-03-27,f,8.0,t,Bushwick,Brooklyn,40.687994715264594,-73.91677126929923,t,House,Private room,1.0,2.0,Real Bed,$75.00,317
7364,3538861,104250,2010-04-06,f,1.0,t,Bushwick,Brooklyn,40.70290322610835,-73.92857907668825,t,Loft,Private room,1.0,1.0,Real Bed,$125.00,7
7366,2620837,4691967,2013-01-13,f,1.0,t,Bushwick,Brooklyn,40.70064603209649,-73.93861632192807,t,Loft,Private room,1.0,1.0,Real Bed,$48.00,0
7368,5766499,19735540,2014-08-09,f,1.0,t,Bushwick,Brooklyn,40.70754389966846,-73.9213803249841,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,0
7369,16841998,112127289,2017-01-18,f,1.0,t,Bushwick,Brooklyn,40.69284332639466,-73.9069536248547,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
7372,18359326,18132263,2016-09-12,f,1.0,t,Bushwick,Brooklyn,40.6956462653537,-73.92511044814908,t,Townhouse,Entire home/apt,3.0,4.0,Real Bed,$200.00,25
7373,20970652,96939438,2016-09-27,f,1.0,t,Bushwick,Brooklyn,40.69946333057466,-73.93172891881723,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$160.00,24
7374,21036102,46864922,2015-10-18,f,1.0,t,Bushwick,Brooklyn,40.692451044203246,-73.92343114267995,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$115.00,6
7377,15990572,103841276,2016-11-15,f,3.0,t,Bushwick,Brooklyn,40.69994366282229,-73.9322399731711,t,Townhouse,Private room,1.0,2.0,Real Bed,$35.00,331
7380,10682316,8655790,2013-09-05,f,1.0,t,Bushwick,Brooklyn,40.69886522892367,-73.92270302606659,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
7381,13434493,74903132,2016-05-30,f,1.0,t,Bushwick,Brooklyn,40.69374521780599,-73.921226420584,t,Apartment,Private room,1.0,1.0,Real Bed,$41.00,0
7382,19332658,3734323,2012-10-02,f,1.0,t,Bushwick,Brooklyn,40.688296950859225,-73.91382533952107,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
7384,17093715,1591984,2012-01-10,f,1.0,t,Bushwick,Brooklyn,40.706317281799606,-73.91806436395625,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$125.00,90
7388,18021702,13541700,2014-03-25,f,3.0,t,Bushwick,Brooklyn,40.69987760553842,-73.93882446523274,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$221.00,0
7389,13859473,81888716,2016-07-05,t,1.0,t,Bushwick,Brooklyn,40.697147885400774,-73.93165720913527,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$100.00,56
7391,1244136,6781476,2013-06-07,t,2.0,t,Bushwick,Brooklyn,40.68158359421169,-73.90803854305089,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,331
7395,9108295,2581079,2012-06-08,f,1.0,t,Bushwick,Brooklyn,40.702457362331096,-73.91756364825339,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,0
7396,18021138,13541700,2014-03-25,f,3.0,t,Bushwick,Brooklyn,40.701422231416906,-73.93868224491575,t,Apartment,Private room,1.0,2.0,Real Bed,$68.00,0
7397,19528363,137144303,2017-06-26,f,1.0,t,Bushwick,Brooklyn,40.689824292513926,-73.9067239807262,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,42
7398,16120005,95282284,2016-09-15,f,1.0,t,Bushwick,Brooklyn,40.70408333894036,-73.91943689830235,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$150.00,101
7400,20707361,8717872,2013-09-09,f,1.0,t,Bushwick,Brooklyn,40.69969878887578,-73.91305411917502,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$97.00,0
7402,9824463,50600973,2015-12-05,f,7.0,t,Bushwick,Brooklyn,40.694522528528225,-73.92839849716484,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,65
7404,7075449,11453695,2014-01-19,f,1.0,t,Bushwick,Brooklyn,40.70317432601993,-73.92723627447721,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,0
7405,5633469,231950,2010-09-12,f,7.0,t,Bushwick,Brooklyn,40.70481900290686,-73.92168359959905,t,Apartment,Private room,1.0,1.0,Real Bed,$68.00,35
7406,7599569,15762897,2014-05-20,f,1.0,t,Bushwick,Brooklyn,40.69574424687704,-73.92859644196044,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
7407,1373456,1286275,2011-10-13,f,1.0,t,Bushwick,Brooklyn,40.70409922588812,-73.92418359738713,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,332
7408,9369426,943095,2011-08-08,f,1.0,t,Bushwick,Brooklyn,40.702669197842155,-73.9292267838059,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$90.00,7
7409,8385284,13501341,2014-03-24,t,2.0,t,Bushwick,Brooklyn,40.70053998278557,-73.91184898974856,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$95.00,12
7410,3928833,1331180,2011-10-24,f,1.0,t,Bushwick,Brooklyn,40.68450450599399,-73.91193395793668,t,House,Entire home/apt,2.0,2.0,Real Bed,"$1,000.00",0
7411,18804869,14324265,2014-04-15,f,1.0,t,Bushwick,Brooklyn,40.70066128064943,-73.92948910769354,t,Bungalow,Private room,2.0,1.0,Real Bed,$95.00,356
7412,12953757,24747678,2014-12-11,f,1.0,t,Bushwick,Brooklyn,40.70290449139913,-73.92960004669479,t,Apartment,Private room,1.0,1.0,Real Bed,$59.00,0
7414,14217843,85693026,2016-07-24,f,1.0,t,Bushwick,Brooklyn,40.68702681279806,-73.9143475939916,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
7415,5632551,26377263,2015-01-19,t,47.0,t,Bushwick,Brooklyn,40.70405529274785,-73.91810700518762,t,Apartment,Private room,1.0,1.0,Real Bed,$48.00,95
7416,1307123,672131,2011-06-06,f,3.0,t,Bushwick,Brooklyn,40.70658079174987,-73.92003410000002,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,82
7418,19327822,78183456,2016-06-16,f,1.0,t,Bushwick,Brooklyn,40.699049518443815,-73.93831014253735,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,80
7419,3861299,16540411,2014-06-08,f,2.0,t,Bushwick,Brooklyn,40.699789306177905,-73.92412181038827,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,275
7420,7072541,35819315,2015-06-14,f,2.0,t,Bushwick,Brooklyn,40.69419821707167,-73.92023735470066,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$165.00,0
7421,7932428,21468915,2014-09-18,f,1.0,t,Bushwick,Brooklyn,40.69558936530015,-73.92783366024516,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$80.00,0
7423,11238715,26434803,2015-01-20,f,2.0,t,Bushwick,Brooklyn,40.69967487370814,-73.91402686394815,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
7424,19982721,21169792,2014-09-10,f,1.0,t,Bushwick,Brooklyn,40.700343310768964,-73.93825774876292,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,79
7425,9236348,48007438,2015-11-02,f,1.0,t,Bushwick,Brooklyn,40.70198493319811,-73.91570688130719,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$95.00,0
7426,1830244,5309364,2013-03-03,f,1.0,t,Bushwick,Brooklyn,40.68134685794384,-73.90460226714656,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$80.00,0
7428,2157550,11010011,2014-01-04,f,1.0,t,Bushwick,Brooklyn,40.70750525022636,-73.92058384418925,t,Loft,Entire home/apt,2.0,3.0,Real Bed,$130.00,0
7429,10157393,19345954,2014-08-02,t,2.0,t,Bushwick,Brooklyn,40.698128132906156,-73.91218153891755,t,Apartment,Private room,1.0,1.0,Real Bed,$49.00,67
7430,1306570,672131,2011-06-06,f,3.0,t,Bushwick,Brooklyn,40.70690735807879,-73.92062741490874,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$175.00,326
7432,17558031,119170289,2017-03-04,f,2.0,t,Bushwick,Brooklyn,40.69401532758953,-73.92584705838249,t,Apartment,Private room,1.0,2.0,Real Bed,$70.00,0
7433,16312308,14684764,2014-04-24,f,1.0,t,Bushwick,Brooklyn,40.69927684847184,-73.92140398116463,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,14
7435,17294950,1432946,2011-11-22,f,4.0,t,Bushwick,Brooklyn,40.69554311165494,-73.92458131860509,t,Loft,Private room,1.0,1.0,Real Bed,$85.00,73
7436,4056620,15936873,2014-05-24,t,1.0,t,Bushwick,Brooklyn,40.70120001406402,-73.9274686797209,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,338
7439,15131952,50546859,2015-12-04,f,2.0,t,Bushwick,Brooklyn,40.68342317912213,-73.90993129354062,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
7444,18342727,33870377,2015-05-20,f,1.0,t,Bushwick,Brooklyn,40.694319329533855,-73.92035457344255,t,Apartment,Private room,1.0,1.0,Real Bed,$199.00,122
7445,13624120,19258433,2014-07-31,f,1.0,t,Bushwick,Brooklyn,40.698440329471396,-73.93741281511922,t,Loft,Private room,1.0,2.0,Real Bed,$175.00,0
7447,3401083,17153037,2014-06-23,f,1.0,t,Bushwick,Brooklyn,40.69195362960148,-73.92067711841055,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$120.00,300
