,id,host_id,host_since,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,bedrooms,beds,bed_type,price,availability_365
12883,7254986,3695529,2012-09-27,f,3.0,t,Carroll Gardens,Brooklyn,40.68358417199636,-73.99474032703844,t,House,Entire home/apt,3.0,4.0,Real Bed,$600.00,72
12884,7255061,37170601,2015-06-30,f,3.0,t,Mill Basin,Brooklyn,40.61021422081853,-73.90515139767486,t,House,Entire home/apt,2.0,2.0,Real Bed,$200.00,360
12887,7255577,37579015,2015-07-05,f,5.0,t,Hell's Kitchen,Manhattan,40.75834170891598,-73.99276562789281,t,Apartment,Private room,1.0,3.0,Real Bed,$98.00,20
12890,7256741,1468231,2011-12-03,t,1.0,t,East Village,Manhattan,40.73330039901333,-73.98942510287887,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$329.00,53
12891,7257163,1467387,2011-12-03,f,2.0,t,West Village,Manhattan,40.733196921439436,-74.00280964622749,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$175.00,61
12892,7257303,26151,2009-07-18,f,1.0,t,Midtown,Manhattan,40.763612306255496,-73.98304279446869,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$225.00,0
12893,7258306,23387933,2014-11-05,f,1.0,t,Greenwich Village,Manhattan,40.730880669740465,-74.00035439267387,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$140.00,0
12895,7259369,20404001,2014-08-22,f,1.0,t,Nolita,Manhattan,40.720798725265524,-73.99646704502653,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$80.00,0
12896,7259638,37972514,2015-07-09,f,2.0,t,Upper East Side,Manhattan,40.783306375504495,-73.9548310481907,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
12897,7259804,5499064,2013-03-17,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.68754122653458,-73.92521809683466,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,298
12898,7260012,24269641,2014-11-28,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68781625848945,-73.93500301793006,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$115.00,0
12900,7261121,38010132,2015-07-09,f,1.0,t,Astoria,Queens,40.77268007270256,-73.92502642244757,t,House,Private room,1.0,1.0,Real Bed,$36.00,0
12901,7261444,31737300,2015-04-22,t,1.0,t,Upper West Side,Manhattan,40.77893940504618,-73.98652635965504,t,Apartment,Entire home/apt,4.0,9.0,Real Bed,$800.00,215
12903,7262304,37780321,2015-07-07,f,2.0,t,Crown Heights,Brooklyn,40.67658787552594,-73.95753899376686,t,Apartment,Shared room,1.0,1.0,Real Bed,$56.00,0
12904,7262439,37325782,2015-07-02,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.683968161850494,-73.95136434440242,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
12905,7263042,3495794,2012-09-06,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69234718428697,-73.92966946253131,t,House,Private room,1.0,1.0,Real Bed,$50.00,62
12906,7263126,25430753,2014-12-31,f,1.0,t,Bushwick,Brooklyn,40.69782048728218,-73.92933471297627,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
12907,7263899,38029848,2015-07-09,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.696486868677844,-73.93644812261347,t,Apartment,Private room,1.0,1.0,Real Bed,$38.00,0
12911,7264560,37362312,2015-07-02,f,2.0,t,Bushwick,Brooklyn,40.69621827903163,-73.93394387696097,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,0
12913,7265079,912400,2011-08-02,t,1.0,t,Park Slope,Brooklyn,40.67560018682519,-73.97780537684426,t,Apartment,Private room,1.0,1.0,Real Bed,$58.00,319
12914,7265118,7118658,2013-06-25,f,1.0,t,Washington Heights,Manhattan,40.84828038603625,-73.9428430715088,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$500.00,160
12916,7265253,15899061,2014-05-23,f,1.0,t,Financial District,Manhattan,40.70582644886184,-74.00716860989695,t,Apartment,Shared room,1.0,1.0,Real Bed,$47.00,0
12917,7265271,2469127,2012-05-26,f,1.0,t,Sunset Park,Brooklyn,40.64460948644248,-74.01455739112481,t,House,Private room,1.0,1.0,Real Bed,$60.00,365
12920,7265571,9623798,2013-10-24,f,2.0,t,Harlem,Manhattan,40.81489678544438,-73.95301682751645,t,Apartment,Private room,1.0,1.0,Real Bed,$49.00,0
12923,7269771,16155254,2014-05-29,f,3.0,t,Stuyvesant Town,Manhattan,40.73050468413604,-73.9804318481197,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$160.00,317
12926,7272530,8792814,2013-09-12,f,8.0,t,Bedford-Stuyvesant,Brooklyn,40.69277908255633,-73.94677814015809,t,Apartment,Private room,1.0,2.0,Real Bed,$65.00,248
12927,7272680,8792814,2013-09-12,f,8.0,t,Bedford-Stuyvesant,Brooklyn,40.69294371290613,-73.9466627624255,t,Apartment,Private room,1.0,2.0,Real Bed,$63.00,294
12929,7275122,21336136,2014-09-14,t,2.0,t,Vinegar Hill,Brooklyn,40.70106785145517,-73.98390940266148,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$178.00,131
12931,7275655,19491505,2014-08-05,f,1.0,t,East Village,Manhattan,40.7245730140566,-73.98141793703209,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$170.00,0
12935,7277143,24821272,2014-12-14,f,1.0,t,Upper East Side,Manhattan,40.77877148190273,-73.94824143420897,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,0
12936,7277180,38101644,2015-07-10,f,1.0,t,Financial District,Manhattan,40.70811276482321,-74.0130146749108,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
12940,7278762,22816592,2014-10-21,t,1.0,t,Elmhurst,Queens,40.736259150882475,-73.87142665699909,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$155.00,331
12941,7279024,8011657,2013-08-07,f,1.0,t,Chinatown,Manhattan,40.717055939463066,-73.99875661781894,t,Apartment,Private room,1.0,1.0,Real Bed,$95.00,0
12942,7279081,32908315,2015-05-08,f,3.0,t,Midtown,Manhattan,40.747873905148396,-73.98733563524169,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$110.00,324
12944,7279583,1557442,2012-01-02,f,1.0,t,Harlem,Manhattan,40.80682194737086,-73.9519574408491,t,House,Entire home/apt,3.0,3.0,Real Bed,$450.00,0
12945,7279657,13904931,2014-04-04,f,1.0,t,Ridgewood,Queens,40.70734710954165,-73.90695557391305,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$110.00,0
12946,7280322,7705129,2013-07-24,f,1.0,t,Park Slope,Brooklyn,40.67127990948125,-73.97862798651245,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$100.00,0
12948,7280861,38124744,2015-07-10,t,1.0,t,Upper West Side,Manhattan,40.79393578942946,-73.96971453766352,t,Apartment,Private room,1.0,1.0,Real Bed,$92.00,62
12949,7281066,11027949,2014-01-05,f,1.0,t,Upper East Side,Manhattan,40.77196053525818,-73.95420785705913,t,Apartment,Private room,1.0,1.0,Real Bed,$91.00,329
12954,7292825,13976139,2014-04-06,f,1.0,t,Upper West Side,Manhattan,40.790499143299634,-73.97384943699221,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
12955,7292891,9403624,2013-10-13,f,1.0,t,Chelsea,Manhattan,40.744817220116225,-73.99916994826587,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$170.00,11
12956,7293321,5853457,2013-04-09,f,7.0,t,Park Slope,Brooklyn,40.6747045980141,-73.98419603695838,t,Apartment,Private room,1.0,1.0,Real Bed,$66.00,177
12957,7293330,5853457,2013-04-09,f,7.0,t,Park Slope,Brooklyn,40.674636835848275,-73.98357809767874,t,Apartment,Private room,1.0,1.0,Real Bed,$66.00,171
12960,7294225,10353278,2013-11-30,t,2.0,t,East Village,Manhattan,40.7312451283558,-73.98675272562403,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$480.00,0
12964,7302762,1533248,2011-12-25,f,1.0,t,Greenpoint,Brooklyn,40.727203050690576,-73.9513387312701,t,Cave,Entire home/apt,1.0,2.0,Real Bed,$120.00,0
12966,7304034,37623794,2015-07-05,f,1.0,t,East Village,Manhattan,40.72544633293929,-73.98802239733672,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$299.00,361
12967,7304094,38257294,2015-07-12,f,1.0,t,Upper East Side,Manhattan,40.77871885521122,-73.95689522389345,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$125.00,0
12968,7305718,38269863,2015-07-12,f,1.0,t,Harlem,Manhattan,40.81882437389118,-73.95600172573867,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,0
12969,7306096,38272413,2015-07-12,f,1.0,t,Kensington,Brooklyn,40.64027823415978,-73.97396189227052,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
12970,7307027,16237939,2014-06-01,f,1.0,t,Prospect Heights,Brooklyn,40.679580803797066,-73.9695559256416,t,House,Private room,1.0,1.0,Real Bed,$70.00,0
12971,7307468,26364541,2015-01-19,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69380722826147,-73.94399598613418,t,Apartment,Private room,1.0,1.0,Real Bed,$49.00,0
12972,7307682,38280676,2015-07-12,f,1.0,t,Washington Heights,Manhattan,40.85491522180002,-73.92853055700365,t,Apartment,Private room,1.0,1.0,Real Bed,$44.00,99
12973,7308118,38284667,2015-07-12,f,2.0,t,East Village,Manhattan,40.72819197507981,-73.98589178719081,t,Apartment,Private room,1.0,1.0,Real Bed,$115.00,0
12977,7309070,20849236,2014-09-02,f,1.0,t,Crown Heights,Brooklyn,40.67701335989669,-73.9624727160469,t,Apartment,Private room,1.0,1.0,Real Bed,$97.00,153
12978,7309129,7737249,2013-07-26,t,2.0,t,Chinatown,Manhattan,40.714312291449524,-73.99141923777074,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$250.00,203
12979,7309427,38292974,2015-07-12,f,1.0,t,South Slope,Brooklyn,40.66690551416952,-73.98657968149897,t,House,Entire home/apt,4.0,5.0,Real Bed,$399.00,0
12981,7309611,10893888,2013-12-29,f,3.0,t,Park Slope,Brooklyn,40.67170147672877,-73.98587961597488,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
12982,7309633,38294553,2015-07-12,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.682107227812,-73.94775244953568,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$78.00,0
12983,7309708,6644832,2013-05-29,f,1.0,t,West Village,Manhattan,40.73779125951019,-74.00065487972272,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,58
12986,7310413,1603343,2012-01-13,f,1.0,t,Bushwick,Brooklyn,40.70403072135018,-73.91276108745559,t,Apartment,Entire home/apt,3.0,2.0,Real Bed,$225.00,0
12988,7316104,38328409,2015-07-13,f,1.0,t,Greenpoint,Brooklyn,40.736202919729436,-73.95691464382313,t,Apartment,Private room,1.0,1.0,Real Bed,$140.00,0
12989,7318332,38337856,2015-07-13,f,1.0,t,Greenwich Village,Manhattan,40.73378141553429,-73.99714385779446,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$159.00,65
12992,7319791,19195540,2014-07-30,t,3.0,t,Lower East Side,Manhattan,40.718940345225676,-73.99204841115547,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,260
12993,7319856,11773680,2014-01-29,f,1.0,t,Kips Bay,Manhattan,40.738127421220284,-73.98097586130706,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$250.00,331
12995,7320353,5499953,2013-03-17,f,2.0,t,Crown Heights,Brooklyn,40.670468948781426,-73.95371817854127,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,364
12998,7321292,2439926,2012-05-22,f,1.0,t,Greenwich Village,Manhattan,40.73541707883279,-73.99353933165456,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$226.00,20
13002,7323905,2303270,2012-05-06,f,1.0,t,East Village,Manhattan,40.7294728669925,-73.98129808987801,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,9
13003,7324746,942252,2011-08-08,t,2.0,t,Prospect Heights,Brooklyn,40.67885356200848,-73.9683844230328,t,Townhouse,Private room,1.0,1.0,Real Bed,$99.00,0
13004,7324832,379663,2011-02-06,f,1.0,t,Upper West Side,Manhattan,40.78762675817886,-73.9730829984702,t,Apartment,Private room,1.0,1.0,Real Bed,$129.00,0
13006,7325230,38373441,2015-07-13,f,2.0,t,Bushwick,Brooklyn,40.70173639830329,-73.92662229502912,t,Loft,Entire home/apt,2.0,2.0,Real Bed,$350.00,39
13007,7325293,1841169,2012-03-02,f,1.0,t,Upper East Side,Manhattan,40.77015537014285,-73.95716296553938,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$300.00,0
13009,7326082,6110264,2013-04-26,f,2.0,t,Lower East Side,Manhattan,40.715129449976395,-73.98934572485491,t,Apartment,Private room,1.0,1.0,Real Bed,$120.00,0
13010,7326871,38380486,2015-07-13,f,1.0,t,Williamsburg,Brooklyn,40.705209734081656,-73.94258279158632,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$140.00,0
13011,7327096,33300449,2015-05-13,f,1.0,t,East Village,Manhattan,40.72869094100131,-73.97653048584709,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
13013,7327833,27630423,2015-02-12,f,1.0,t,Crown Heights,Brooklyn,40.6746356873135,-73.94275771061663,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$120.00,0
13017,7328721,38391807,2015-07-13,f,1.0,t,East Harlem,Manhattan,40.796465561897655,-73.93117190791924,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,303
13018,7328775,38392850,2015-07-13,f,1.0,t,Fort Greene,Brooklyn,40.687944342832395,-73.97392848131346,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,0
13019,7329091,38394642,2015-07-13,f,2.0,t,Prospect Heights,Brooklyn,40.67811177407583,-73.9701045209127,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,306
13020,7329781,38398698,2015-07-13,t,1.0,t,Nolita,Manhattan,40.72043623804181,-73.99568141971095,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$200.00,99
13022,7330488,18008678,2014-07-12,t,2.0,t,Upper West Side,Manhattan,40.802434261506654,-73.97060012677828,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,286
13023,7331070,22373907,2014-10-10,f,1.0,t,Bayside,Queens,40.76729487791224,-73.77162146823524,t,House,Entire home/apt,3.0,3.0,Real Bed,$200.00,244
13024,7331083,28935149,2015-03-07,f,1.0,t,Greenpoint,Brooklyn,40.72038382059935,-73.95456065040513,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$110.00,0
13025,7331201,681331,2011-06-09,f,1.0,t,Crown Heights,Brooklyn,40.665394184663526,-73.96040695202393,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$120.00,0
13029,7332196,5628243,2013-03-26,f,1.0,t,Harlem,Manhattan,40.810239917078405,-73.95249651845711,t,Apartment,Private room,1.0,1.0,Real Bed,$95.00,0
13031,7333311,17252414,2014-06-25,t,2.0,t,Tribeca,Manhattan,40.71934468530714,-74.00840311816862,t,Loft,Private room,1.0,1.0,Real Bed,$64.00,193
13032,7336085,38433605,2015-07-14,f,1.0,t,Hell's Kitchen,Manhattan,40.759788028665795,-73.9940239212529,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,0
13033,7339716,36625404,2015-06-24,f,1.0,t,West Village,Manhattan,40.73545484854692,-74.0068554942583,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$195.00,70
13034,7339802,38452274,2015-07-14,f,1.0,t,Harlem,Manhattan,40.82196209320088,-73.94246705754097,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$100.00,0
13035,7340318,6772512,2013-06-06,f,1.0,t,Greenpoint,Brooklyn,40.72137587360268,-73.94708984212845,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$100.00,0
13037,7341077,21498479,2014-09-18,f,1.0,t,East Village,Manhattan,40.721683165171314,-73.9841815644471,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,0
13039,7341424,24769290,2014-12-12,t,1.0,t,East Village,Manhattan,40.72804744468802,-73.98204443721872,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$150.00,3
13040,7341541,1992216,2012-03-23,f,1.0,t,West Village,Manhattan,40.734148782253776,-73.99956324905804,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$220.00,0
13043,7343477,37909396,2015-07-08,f,2.0,t,Prospect-Lefferts Gardens,Brooklyn,40.660713388012866,-73.9506209608597,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,365
13045,7344720,24260658,2014-11-28,f,4.0,t,East Harlem,Manhattan,40.794595791172924,-73.93571705367337,t,Apartment,Private room,1.0,3.0,Real Bed,$115.00,300
13047,7345270,37739538,2015-07-07,f,1.0,t,Flatbush,Brooklyn,40.64838810233696,-73.96464191548525,t,Apartment,Private room,1.0,1.0,Real Bed,$43.00,0
13048,7345333,38480809,2015-07-14,f,1.0,t,Williamsburg,Brooklyn,40.71711195931539,-73.94258612154216,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,0
13049,7345443,38480982,2015-07-14,f,1.0,t,South Slope,Brooklyn,40.66377877620817,-73.97812712657476,t,Apartment,Entire home/apt,3.0,3.0,Real Bed,$166.00,0
13050,7345789,20165819,2014-08-17,f,1.0,t,Lower East Side,Manhattan,40.72078778119615,-73.98924888076162,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,264
13051,7346434,9166875,2013-10-01,f,1.0,t,Upper West Side,Manhattan,40.803036256615904,-73.96582352354719,t,Apartment,Private room,1.0,1.0,Real Bed,$64.00,0
13052,7346787,5098409,2013-02-15,f,1.0,t,Bushwick,Brooklyn,40.70831361291748,-73.92104525310245,t,Loft,Entire home/apt,1.0,1.0,Real Bed,$135.00,331
13054,7347733,21056821,2014-09-07,f,1.0,t,Harlem,Manhattan,40.80818858211317,-73.94314979320863,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,0
13055,7348008,3369909,2012-08-25,f,1.0,t,Park Slope,Brooklyn,40.680063364118595,-73.98053486985873,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
13056,7348509,38497438,2015-07-14,f,1.0,t,Williamsburg,Brooklyn,40.71969226196681,-73.95620030869965,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$215.00,0
13058,7348714,38500771,2015-07-14,f,1.0,t,Chelsea,Manhattan,40.74383006148595,-73.99589510238093,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$288.00,5
13059,7348959,4579626,2013-01-03,t,2.0,t,Park Slope,Brooklyn,40.6761828422302,-73.98122086690704,t,House,Private room,1.0,1.0,Real Bed,$58.00,77
13060,7349064,5042891,2013-02-11,f,1.0,t,Midtown,Manhattan,40.76578860700942,-73.98057414169391,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$260.00,0
13062,7349421,31469635,2015-04-18,f,2.0,t,Harlem,Manhattan,40.82605913939168,-73.9465949687289,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$90.00,0
13064,7350284,4144342,2012-11-14,f,6.0,t,Bedford-Stuyvesant,Brooklyn,40.682243532725956,-73.95343371726258,t,House,Private room,1.0,2.0,Real Bed,$50.00,0
13065,7350310,26925894,2015-01-29,f,1.0,t,East Village,Manhattan,40.72961630880985,-73.98359933236988,t,Apartment,Shared room,1.0,1.0,Real Bed,$80.00,0
13068,7355158,12644018,2014-02-27,f,1.0,t,Bushwick,Brooklyn,40.700549308622826,-73.92192774691803,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,0
13069,7356030,5386262,2013-03-09,f,1.0,t,Williamsburg,Brooklyn,40.71432470552249,-73.96251546808158,t,Apartment,Private room,1.0,1.0,Real Bed,$62.00,236
13070,7356890,14651423,2014-04-23,f,1.0,t,Flatbush,Brooklyn,40.65484600953678,-73.9561470413635,t,Apartment,Private room,1.0,2.0,Real Bed,$30.00,0
13072,7358801,2127057,2012-04-12,t,2.0,t,Lower East Side,Manhattan,40.720653480325296,-73.98273436598149,t,Serviced apartment,Private room,1.0,2.0,Real Bed,$145.00,149
13074,7359878,13896003,2014-04-04,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.687252737720215,-73.95472477972875,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
13076,7361434,38569616,2015-07-15,f,1.0,t,Flatbush,Brooklyn,40.64691255242792,-73.9585470139547,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$100.00,0
13078,7361457,38567763,2015-07-15,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68856003915656,-73.9547034198566,t,Apartment,Private room,1.0,1.0,Real Bed,$99.00,0
13081,7363109,34834676,2015-06-02,f,1.0,t,Lower East Side,Manhattan,40.717291572403596,-73.9844179976297,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$189.00,218
13082,7363337,2259717,2012-04-30,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.693145499954525,-73.94220008030963,t,Apartment,Private room,1.0,2.0,Real Bed,$101.00,0
13083,7363690,21024040,2014-09-06,f,1.0,t,Upper West Side,Manhattan,40.77519744111744,-73.98187505697227,t,Apartment,Entire home/apt,3.0,4.0,Real Bed,$509.00,74
13084,7364008,38583557,2015-07-15,f,1.0,t,Flatbush,Brooklyn,40.65348823685214,-73.95527456954255,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$99.00,0
13085,7364374,8144621,2013-08-13,f,1.0,t,Chelsea,Manhattan,40.746273961997574,-73.99141737415928,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,0
13087,7366051,23272892,2014-11-02,f,3.0,t,East Harlem,Manhattan,40.792897521430056,-73.94124668051133,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,89
13088,7366189,23272892,2014-11-02,f,3.0,t,East Harlem,Manhattan,40.792515970077076,-73.93995493406209,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,48
13090,7367039,1472993,2011-12-05,f,1.0,t,Financial District,Manhattan,40.70779946999939,-74.00914273182822,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$200.00,0
13091,7367165,4964848,2013-02-04,f,1.0,t,Harlem,Manhattan,40.826812196797405,-73.94260379521222,t,Apartment,Private room,1.0,1.0,Real Bed,$35.00,0
13094,7368173,4901287,2013-01-30,f,1.0,t,Park Slope,Brooklyn,40.6743316029722,-73.98102978126343,t,House,Entire home/apt,4.0,4.0,Real Bed,$400.00,275
13095,7368190,3890297,2012-10-16,f,1.0,t,Kips Bay,Manhattan,40.739425112143955,-73.98135392115977,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$199.00,0
13096,7368683,38611768,2015-07-15,t,1.0,t,Bellerose,Queens,40.728845758557185,-73.71737449077824,t,Other,Entire home/apt,1.0,3.0,Real Bed,$125.00,341
13097,7368887,19522992,2014-08-05,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.68873135361361,-73.95728608891375,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,0
13098,7369427,6486116,2013-05-20,f,4.0,t,East Harlem,Manhattan,40.78858224820967,-73.94741884453563,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$174.00,265
13100,7378773,11129295,2014-01-08,f,1.0,t,Bushwick,Brooklyn,40.701781078091976,-73.92828964884994,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$98.00,0
13101,7379929,27283579,2015-02-05,f,1.0,t,East Village,Manhattan,40.72423092906979,-73.99013400354127,t,Apartment,Private room,1.0,1.0,Real Bed,$119.00,0
13103,7381038,16283468,2014-06-02,t,2.0,t,Sunset Park,Brooklyn,40.66195971980048,-73.99177000066749,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,365
13105,7381816,1594998,2012-01-11,f,4.0,t,Upper West Side,Manhattan,40.79909676307735,-73.9652003410031,t,Apartment,Private room,1.0,1.0,Real Bed,$95.00,155
13106,7381893,12866178,2014-03-06,f,2.0,t,East New York,Brooklyn,40.65918120848063,-73.89225863832496,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,364
13108,7382396,38672291,2015-07-16,f,1.0,t,Bedford-Stuyvesant,Brooklyn,40.69143129037303,-73.93435630903538,t,Apartment,Private room,1.0,2.0,Real Bed,$64.00,0
13109,7382564,1594998,2012-01-11,f,4.0,t,Upper West Side,Manhattan,40.79854837879957,-73.96388792072099,t,Apartment,Private room,1.0,1.0,Real Bed,$95.00,145
13113,7383722,14281112,2014-04-14,f,1.0,t,SoHo,Manhattan,40.722097961212704,-74.0046437693766,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,0
13115,7384002,19810935,2014-08-10,f,2.0,t,Lower East Side,Manhattan,40.71933130735364,-73.99266254810514,t,Apartment,Private room,1.0,1.0,Real Bed,$57.00,0
13119,7386119,12517331,2014-02-23,f,2.0,t,Prospect Heights,Brooklyn,40.678762124870055,-73.97149659086398,t,Apartment,Entire home/apt,2.0,1.0,Real Bed,$75.00,0
13120,7386558,38694062,2015-07-16,f,1.0,t,East Village,Manhattan,40.721642952286636,-73.97927244321356,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$175.00,0
13121,7387093,16550283,2014-06-08,t,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69185674221604,-73.94207266132109,t,Apartment,Private room,1.0,2.0,Real Bed,$65.00,279
13122,7387521,38700102,2015-07-16,f,7.0,t,Crown Heights,Brooklyn,40.66584470233907,-73.94469495953945,t,House,Private room,1.0,2.0,Real Bed,$49.00,365
13125,7387919,37993952,2015-07-09,f,1.0,t,Hell's Kitchen,Manhattan,40.761705361672135,-73.99477919375448,t,Apartment,Private room,1.0,1.0,Real Bed,$150.00,0
13126,7387950,38702377,2015-07-16,f,1.0,t,Astoria,Queens,40.7682013621675,-73.9339349841317,t,Apartment,Private room,1.0,1.0,Real Bed,$46.00,69
13127,7389044,27571477,2015-02-11,f,1.0,t,East Village,Manhattan,40.72936536365379,-73.98828706004944,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$200.00,0
13128,7389120,7365834,2013-07-08,f,6.0,t,Sheepshead Bay,Brooklyn,40.58294297459009,-73.95896771083619,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$99.00,365
13132,7393920,4127752,2012-11-12,f,2.0,t,Crown Heights,Brooklyn,40.67930259345145,-73.95925353251583,t,Townhouse,Private room,1.0,1.0,Real Bed,$49.00,0
13134,7395202,23425862,2014-11-06,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.69172430421188,-73.95861611153319,t,Apartment,Private room,1.0,1.0,Real Bed,$90.00,0
13136,7396662,7489344,2013-07-15,f,1.0,t,Lower East Side,Manhattan,40.71507543291317,-73.98972519523997,t,Condominium,Private room,1.0,1.0,Real Bed,$120.00,0
13137,7397226,38757148,2015-07-17,f,2.0,t,Bedford-Stuyvesant,Brooklyn,40.686428546589696,-73.95204041025981,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
13141,7397699,38759330,2015-07-17,f,1.0,t,Williamsburg,Brooklyn,40.7121988260892,-73.95109901600092,t,Apartment,Private room,1.0,1.0,Real Bed,$35.00,0
13142,7397916,8819541,2013-09-13,t,3.0,t,East Village,Manhattan,40.72434675066313,-73.98324963580464,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$289.00,340
13143,7398144,7983308,2013-08-06,f,1.0,t,Williamsburg,Brooklyn,40.71451864754145,-73.954857585429,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$269.00,0
